tweet_id,favourite_count,retweet_count
736225175608430592,8859,3099
736010884653420544,8613,3334
735991953473572864,3919,1280
735648611367784448,4382,1230
735635087207878657,6750,2648
735274964362878976,9579,4679
735256018284875776,3660,987
735137028879360001,3412,1089
734912297295085568,2972,571
734787690684657664,13669,7069
734776360183431168,2727,606
734559631394082816,1639,450
733828123016450049,3911,872
733822306246479872,4003,1136
733482008106668032,3432,1059
733460102733135873,4588,1442
733109485275860992,44456,17522
732732193018155009,2657,597
732726085725589504,3841,997
732585889486888962,4004,861
732375214819057664,8792,2823
732005617171337216,16251,6115
731285275100512256,3784,1087
731156023742988288,4172,1427
730924654643314689,6656,2226
730573383004487680,5377,2422
730427201120833536,3782,1171
730211855403241472,4157,1178
730196704625098752,5319,2157
729854734790754305,4374,1256
729838605770891264,1849,426
729823566028484608,4338,1385
729463711119904772,6315,2573
729113531270991872,2049,367
728986383096946689,3443,911
728760639972315136,5069,1901
728751179681943552,3022,754
728653952833728512,3603,1167
728409960103686147,5355,2260
728387165835677696,3977,1071
728046963732717569,4697,1318
728035342121635841,4932,1867
728015554473250816,4455,1214
727685679342333952,3191,717
727644517743104000,6403,1953
727524757080539137,4872,1374
727314416056803329,3605,831
727286334147182592,3306,917
727175381690781696,4192,1538
727155742655025152,3959,1486
726935089318363137,7470,2731
726887082820554753,4176,1672
726828223124897792,3864,1122
726224900189511680,4786,1296
725842289046749185,7658,2955
725786712245440512,4511,1520
725729321944506368,5625,1995
725458796924002305,1533,698
724983749226668032,4016,1455
724771698126512129,2581,718
724405726123311104,5772,1841
724049859469295616,4708,1977
724046343203856385,2888,617
724004602748780546,4535,1783
723912936180330496,4223,1370
723688335806480385,8406,3327
723673163800948736,3279,1004
723179728551723008,5735,2100
722974582966214656,4473,1754
722613351520608256,5369,1824
721503162398597120,5066,2117
721001180231503872,2733,685
720785406564900865,3387,861
720775346191278080,2689,754
720415127506415616,4480,1669
720389942216527872,6954,2822
720340705894408192,3115,1092
720059472081784833,4207,1262
720043174954147842,5310,2240
719991154352222208,5249,1968
719704490224398336,4954,1628
719551379208073216,5501,2177
719367763014393856,3011,823
719339463458033665,4793,1393
719332531645071360,3691,1070
718971898235854848,3795,1223
718939241951195136,5694,1964
718631497683582976,20628,9060
718613305783398402,2656,539
718540630683709445,2719,1129
718460005985447936,2832,596
718454725339934721,5293,1681
718246886998687744,2097,561
718234618122661888,4201,1118
717841801130979328,2648,666
717790033953034240,3155,1263
717537687239008257,6256,2059
717428917016076293,1737,506
717421804990701568,3429,943
717047459982213120,6799,2128
717009362452090881,3565,1098
716802964044845056,4609,1311
716791146589110272,5190,1473
716730379797970944,1335,475
716447146686459905,14263,6594
716439118184652801,2562,246
716285507865542656,3025,1218
716080869887381504,5252,1926
715928423106027520,3470,985
715758151270801409,4063,1588
715733265223708672,5070,1908
715704790270025728,3038,630
715696743237730304,4237,1443
715680795826982913,4699,1808
715360349751484417,5926,1764
715342466308784130,3279,766
715220193576927233,2613,734
715200624753819648,5565,2098
715009755312439296,4527,1391
714982300363173890,4076,1162
714962719905021952,7990,4796
714957620017307648,4487,1588
714631576617938945,3554,1115
714606013974974464,3924,1036
714485234495041536,2951,1303
714258258790387713,3265,805
714251586676113411,3552,938
714214115368108032,2471,985
714141408463036416,4657,1560
713919462244790272,3545,867
713909862279876608,2066,613
713900603437621249,3049,827
713761197720473600,5289,1536
713411074226274305,4778,1432
713177543487135744,7817,3167
713175907180089344,4831,1622
712809025985978368,20286,7555
712717840512598017,13412,5591
712668654853337088,4509,1363
712438159032893441,5773,1745
712309440758808576,269,26
712097430750289920,4123,1165
712092745624633345,3197,1011
712085617388212225,3515,554
712065007010385924,2443,698
711998809858043904,0,138
711968124745228288,8738,2584
711743778164514816,3086,1097
711732680602345472,9713,4621
711694788429553666,35709,20400
711652651650457602,4208,1032
711363825979756544,3981,1281
711306686208872448,3584,812
711008018775851008,3255,703
710997087345876993,4943,1554
710844581445812225,2765,775
710833117892898816,2928,603
710658690886586372,2513,633
710609963652087808,5201,2613
710588934686908417,4947,2099
710296729921429505,2560,828
710283270106132480,2298,578
710272297844797440,4911,1414
710269109699739648,2597,1255
710153181850935296,3141,1001
710140971284037632,2999,1000
710117014656950272,5975,2224
709918798883774466,3235,1207
709901256215666688,730,112
709852847387627521,3803,1331
709566166965075968,3846,1363
709556954897764353,3575,1196
709519240576036864,1612,276
709449600415961088,2417,663
709409458133323776,2836,782
709225125749587968,2604,643
709207347839836162,13684,6529
709198395643068416,2623,716
709179584944730112,2200,760
709158332880297985,2224,469
709042156699303936,5174,1853
708853462201716736,1934,741
708845821941387268,3217,1008
708834316713893888,1848,568
708810915978854401,17967,7800
708738143638450176,2984,914
708711088997666817,2771,829
708479650088034305,2756,760
708469915515297792,3343,921
708400866336894977,17430,11279
708356463048204288,3907,1511
708349470027751425,2552,829
708149363256774660,4639,1722
708130923141795840,3682,935
708119489313951744,2924,1101
708109389455101952,2109,606
708026248782585858,4772,2158
707995814724026368,3372,1268
707983188426153984,52,2
707969809498152960,2932,1090
707776935007539200,3570,1072
707741517457260545,2706,691
707738799544082433,4471,2769
707693576495472641,3739,1121
707629649552134146,2823,988
707610948723478529,18484,7196
707420581654872064,2487,785
707411934438625280,2475,670
707387676719185920,3823,1478
707377100785885184,3585,1208
707315916783140866,2691,725
707297311098011648,3008,901
707059547140169728,2790,754
707038192327901184,2391,897
707021089608753152,4424,1535
707014260413456384,2496,659
706904523814649856,15879,8780
706901761596989440,2255,676
706681918348251136,3608,1091
706644897839910912,2804,1220
706593038911545345,2350,716
706538006853918722,3757,1574
706516534877929472,3388,1147
706346369204748288,3755,1030
706310011488698368,23355,8987
706291001778950144,1850,521
706265994973601792,2964,1027
706169069255446529,4269,2497
706166467411222528,5605,1811
706153300320784384,1627,432
705975130514706432,3386,838
705970349788291072,3424,1005
705898680587526145,2582,640
705786532653883392,2125,592
705591895322394625,3453,1301
705475953783398401,3220,1042
705442520700944385,4860,1850
705428427625635840,4173,1924
705239209544720384,3271,848
705223444686888960,2816,898
705102439679201280,2339,580
705066031337840642,2363,680
704871453724954624,4564,1244
704859558691414016,2452,609
704847917308362754,5571,1722
704819833553219584,2886,1130
704761120771465216,7243,3244
704499785726889984,3196,1119
704491224099647488,835,97
704480331685040129,3707,1193
704364645503647744,8761,3972
704347321748819968,1722,390
704134088924532736,1649,518
704113298707505153,2022,629
704054845121142784,3193,1023
703774238772166656,2015,523
703769065844768768,3609,1267
703631701117943808,2840,766
703611486317502464,4214,1698
703425003149250560,4153,1554
703407252292673536,2677,779
703382836347330562,3821,1280
703356393781329922,2079,429
703268521220972544,2143,617
703079050210877440,8044,3480
703041949650034688,28862,14089
702932127499816960,2813,807
702899151802126337,1765,504
702684942141153280,3508,1212
702671118226825216,2390,632
702598099714314240,11278,3691
702539513671897089,3122,1083
702332542343577600,3483,1740
702321140488925184,3590,1150
702276748847800320,2695,855
702217446468493312,5243,1515
701981390485725185,3740,1102
701952816642965504,4146,1146
701889187134500865,3890,1553
701805642395348998,3738,1890
701601587219795968,2286,521
701570477911896070,3068,1050
701545186879471618,2892,678
701214700881756160,13398,5779
700890391244103680,2426,650
700864154249383937,2818,683
700847567345688576,2631,555
700796979434098688,2661,1080
700747788515020802,25015,10590
700518061187723268,2881,910
700505138482569216,2476,642
700462010979500032,4523,2018
700167517596164096,2887,832
700151421916807169,2444,750
700143752053182464,8230,3103
700062718104104960,2876,774
700029284593901568,2250,657
700002074055016451,3615,1523
699801817392291840,3326,1084
699788877217865730,2451,554
699779630832685056,3028,1393
699775878809702401,2135,686
699691744225525762,11206,5145
699446877801091073,6486,2926
699434518667751424,2374,574
699423671849451520,1498,379
699413908797464576,2250,687
699370870310113280,2050,494
699323444782047232,3451,977
699088579889332224,2441,711
699079609774645248,2668,739
699072405256409088,3274,1320
699060279947165696,4147,2047
699036661657767936,2852,1337
698989035503689728,3689,1108
698953797952008193,2959,1014
698907974262222848,2778,694
698710712454139905,2701,770
698703483621523456,1597,425
698635131305795584,1397,384
698549713696649216,2522,698
698355670425473025,2037,510
698342080612007937,2476,1068
698262614669991936,5186,2258
698195409219559425,18319,6716
698178924120031232,3072,824
697995514407682048,1660,369
697990423684476929,3586,1448
697943111201378304,2623,774
697881462549430272,3293,1332
697630435728322560,1901,610
697616773278015490,3451,1137
697596423848730625,3296,1419
697575480820686848,2243,569
697516214579523584,2265,1275
697482927769255936,2652,762
697463031882764288,3730,1547
697270446429966336,5102,2080
697259378236399616,3597,1126
697255105972801536,3300,1310
697242256848379904,2735,748
696900204696625153,3476,1152
696894894812565505,2579,756
696886256886657024,5285,2001
696877980375769088,2676,798
696754882863349760,1605,396
696744641916489729,2278,1066
696713835009417216,2603,752
696518437233913856,4255,1881
696490539101908992,1334,169
696488710901260288,2779,1163
696405997980676096,3516,1280
696100768806522880,2116,745
695816827381944320,3275,1315
695794761660297217,3478,877
695767669421768709,2047,850
695629776980148225,4992,2364
695446424020918272,4766,2018
695409464418041856,9420,4000
695314793360662529,3991,1664
695095422348574720,2873,680
695074328191332352,3097,1234
695064344191721472,1762,680
695051054296211456,2910,881
694925794720792577,2946,1036
694905863685980160,3031,1048
694669722378485760,25970,13452
694356675654983680,1643,325
694352839993344000,2231,696
694342028726001664,1720,552
694329668942569472,2189,567
694206574471057408,4571,2286
694183373896572928,3219,1036
694001791655137281,3691,1173
693993230313091072,2040,455
693942351086120961,1883,413
693647888581312512,2943,669
693644216740769793,1468,149
693642232151285760,2776,468
693629975228977152,2670,889
693622659251335168,1680,421
693590843962331137,5541,2219
693582294167244802,1800,291
693486665285931008,1933,694
693280720173801472,3654,1398
693267061318012928,2602,921
693262851218264065,2440,567
693231807727280129,3115,835
693155686491000832,8625,3606
693109034023534592,1882,692
693095443459342336,2049,521
692919143163629568,2914,835
692905862751522816,2667,994
692901601640583168,1964,680
692894228850999298,2507,906
692828166163931137,3141,993
692752401762250755,7469,4102
692568918515392513,4720,1729
692535307825213440,3489,1522
692530551048294401,2010,472
692423280028966913,1613,263
692417313023332352,10227,3902
692187005137076224,2755,924
692158366030913536,2358,896
692142790915014657,1788,437
692041934689402880,3704,1420
692017291282812928,3138,1077
691820333922455552,4308,1849
691793053716221953,8888,4710
691756958957883396,3163,1155
691675652215414786,2107,573
691483041324204033,2594,653
691459709405118465,4437,1290
691444869282295808,2883,946
691416866452082688,21182,8638
691321916024623104,2816,743
691096613310316544,3243,1016
691090071332753408,1861,385
690989312272396288,6484,3264
690959652130045952,3899,1415
690938899477221376,4517,2232
690932576555528194,3591,1143
690735892932222976,4113,1439
690728923253055490,2372,596
690690673629138944,2530,893
690649993829576704,1425,321
690607260360429569,311,19
690597161306841088,2159,679
690400367696297985,2035,509
690374419777196032,3548,969
690360449368465409,2913,1003
690348396616552449,1639,571
690248561355657216,1837,475
690021994562220032,3050,1172
690015576308211712,2729,828
690005060500217858,3995,1896
689999384604450816,1558,422
689993469801164801,1610,516
689977555533848577,1487,499
689905486972461056,2644,785
689877686181715968,3302,1336
689835978131935233,2355,845
689661964914655233,3486,1042
689659372465688576,11355,4386
689623661272240129,2452,745
689599056876867584,12731,6219
689557536375177216,2249,516
689517482558820352,3719,1605
689289219123089408,2462,1052
689283819090870273,3609,1246
689280876073582592,2188,814
689275259254616065,1265,284
689255633275777024,2798,1208
689154315265683456,3335,1124
689143371370250240,2225,578
688916208532455424,2996,979
688908934925697024,2304,869
688898160958271489,2299,887
688894073864884227,2447,788
688828561667567616,1503,420
688804835492233216,1040,224
688789766343622656,2420,748
688547210804498433,2847,789
688519176466644993,2512,821
688385280030670848,10145,5004
688211956440801280,2417,936
688179443353796608,2318,668
688116655151435777,3083,885
688064179421470721,1873,407
687841446767013888,5984,2861
687826841265172480,2979,1280
687818504314159109,2751,1077
687807801670897665,2616,799
687732144991551489,1930,745
687704180304273409,2651,950
687664829264453632,2113,575
687494652870668288,2098,653
687480748861947905,1753,281
687476254459715584,2177,614
687460506001633280,2231,612
687399393394311168,2075,701
687317306314240000,21968,10356
687312378585812992,4761,2139
687127927494963200,5987,2576
687124485711986689,2361,569
687109925361856513,6339,2789
687102708889812993,2560,1115
687096057537363968,2445,690
686947101016735744,9390,3570
686760001961103360,3840,1549
686749460672679938,3798,1657
686730991906516992,4529,1345
686683045143953408,3056,905
686618349602762752,4023,1533
686606069955735556,2064,606
686394059078897668,1920,763
686386521809772549,3540,993
686377065986265092,2427,636
686358356425093120,2390,772
686286779679375361,4378,1878
686050296934563840,2411,832
686035780142297088,1271,138
686034024800862208,3406,1321
686007916130873345,2701,471
686003207160610816,2002,730
685973236358713344,2309,608
685943807276412928,1792,693
685906723014619143,8242,3281
685681090388975616,2219,143
685667379192414208,2565,662
685663452032069632,3548,1650
685641971164143616,3199,881
685547936038666240,35994,17649
685532292383666176,3327,1293
685325112850124800,10413,4511
685321586178670592,2900,734
685315239903100929,3660,1226
685307451701334016,2255,494
685268753634967552,3403,1362
685198997565345792,2550,759
685169283572338688,4475,1613
684969860808454144,2509,435
684959798585110529,7283,3546
684940049151070208,3508,1185
684926975086034944,3836,548
684914660081053696,3828,1656
684902183876321280,2041,603
684880619965411328,2292,930
684830982659280897,38343,24370
684800227459624960,2961,1114
684594889858887680,9807,3993
684588130326986752,4481,1586
684567543613382656,3289,1410
684538444857667585,2902,1082
684481074559381504,4233,1315
684460069371654144,2163,627
684241637099323392,8956,3711
684225744407494656,1361,239
684222868335505415,4198,1554
684200372118904832,2377,1167
684195085588783105,2096,593
684188786104872960,3810,1336
684177701129875456,2206,762
684147889187209216,3250,1696
684122891630342144,2166,534
684097758874210310,4496,1616
683857920510050305,4146,1260
683852578183077888,2099,395
683849932751646720,2875,1108
683834909291606017,2865,1256
683828599284170753,3036,1189
683773439333797890,3667,1526
683742671509258241,7129,3756
683515932363329536,8020,3273
683498322573824003,3454,1088
683481228088049664,2867,1112
683462770029932544,2672,760
683449695444799489,4270,1820
683391852557561860,8307,2690
683357973142474752,3221,1059
683142553609318400,3150,1170
683111407806746624,3723,1029
683098815881154561,2351,734
683078886620553216,2167,631
683030066213818368,2358,826
682962037429899265,39005,18393
682808988178739200,1941,209
682788441537560576,2693,1253
682750546109968385,1665,491
682697186228989953,1434,396
682662431982772225,3316,1201
682638830361513985,2254,674
682429480204398592,3752,1311
682406705142087680,8279,2002
682393905736888321,2426,769
682389078323662849,1818,516
682303737705140231,3372,1132
682259524040966145,4561,1372
682242692827447297,3548,1339
682088079302213632,20038,11208
682059653698686977,5418,1908
682047327939461121,3515,1084
682032003584274432,7195,2278
682003177596559360,3448,1717
681981167097122816,3026,1158
681891461017812993,2696,948
681694085539872773,13953,4555
681679526984871937,1915,498
681654059175129088,2892,1039
681610798867845120,2093,529
681579835668455424,3873,1483
681523177663676416,15678,6576
681340665377193984,1797,312
681339448655802368,10153,4574
681320187870711809,2908,859
681302363064414209,4325,2063
681297372102656000,3474,1085
681281657291280384,3508,1254
681261549936340994,1588,308
681242418453299201,1638,618
681231109724700672,2616,539
681193455364796417,4052,1680
680970795137544192,2651,743
680959110691590145,4973,2238
680940246314430465,3525,1217
680934982542561280,2272,493
680913438424612864,2599,701
680889648562991104,1936,415
680836378243002368,3742,1501
680805554198020098,2357,745
680801747103793152,2585,923
680798457301471234,3118,1177
680609293079592961,2888,811
680583894916304897,3926,1509
680497766108381184,4624,2151
680494726643068929,1868,542
680473011644985345,2772,839
680440374763077632,1578,559
680221482581123072,1590,329
680206703334408192,3097,1315
680191257256136705,2342,573
680176173301628928,4252,1753
680161097740095489,2527,823
680145970311643136,3942,1965
680130881361686529,2512,1072
680115823365742593,2962,1025
680100725817409536,3878,1545
680085611152338944,13916,9967
680070545539371008,2807,987
680055455951884288,18203,8025
679877062409191424,2147,722
679872969355714560,2359,745
679862121895714818,2671,700
679854723806179328,3130,1392
679844490799091713,2589,886
679828447187857408,39558,15743
679777920601223168,3373,1270
679736210798047232,2295,912
679729593985699840,2357,928
679722016581222400,1807,538
679530280114372609,5193,2336
679527802031484928,2884,817
679511351870550016,3694,1454
679503373272485890,3468,1664
679475951516934144,2289,722
679462823135686656,34731,21187
679405845277462528,2586,1355
679158373988876288,23469,9140
679148763231985668,3015,1158
679132435750195208,3241,1309
679111216690831360,6486,2878
679062614270468097,18630,9247
679047485189439488,2457,773
679001094530465792,3068,1374
678991772295516161,2530,1329
678969228704284672,1788,527
678800283649069056,2800,1014
678798276842360832,3790,1344
678774928607469569,3025,1038
678767140346941444,3846,1544
678764513869611008,1776,542
678755239630127104,7779,3724
678740035362037760,4086,1920
678708137298427904,6053,2740
678675843183484930,3136,1674
678643457146150913,2239,486
678446151570427904,4340,1777
678424312106393600,5887,2866
678410210315247616,4616,2060
678399652199309312,62146,30797
678396796259975168,1722,472
678389028614488064,2035,469
678380236862578688,2641,1017
678341075375947776,1886,610
678334497360859136,1423,302
678278586130948096,12477,6810
678255464182861824,1719,417
678023323247357953,2085,438
678021115718029313,14950,7114
677961670166224897,3686,1873
677918531514703872,1470,461
677895101218201600,5256,2371
677716515794329600,3310,1101
677700003327029250,3675,1613
677698403548192770,1325,361
677687604918272002,2670,948
677673981332312066,3596,1669
677662372920729601,2123,1097
677644091929329666,2031,885
677573743309385728,2312,816
677565715327688705,1403,512
677557565589463040,2653,1314
677547928504967168,7535,4057
677530072887205888,1156,249
677335745548390400,3314,2007
677334615166730240,1470,327
677331501395156992,1179,264
677328882937298944,3925,1681
677314812125323265,1783,609
677301033169788928,1355,468
677269281705472000,2144,788
677228873407442944,3826,1829
677187300187611136,2964,1031
676975532580409345,3000,1196
676957860086095872,2381,902
676949632774234114,1407,444
676948236477857792,2341,977
676946864479084545,1829,424
676942428000112642,2247,852
676936541936185344,13731,5486
676916996760600576,3217,1997
676897532954456065,2419,813
676864501615042560,2278,802
676821958043033607,25013,17503
676819651066732545,1949,738
676811746707918848,1526,468
676776431406465024,5377,2233
676617503762681856,3123,1103
676613908052996102,1172,219
676606785097199616,2029,488
676603393314578432,1268,440
676593408224403456,4939,2400
676590572941893632,992,142
676588346097852417,2519,893
676582956622721024,1299,311
676575501977128964,2794,1252
676533798876651520,2018,618
676496375194980353,1631,601
676470639084101634,12568,5197
676440007570247681,1853,740
676430933382295552,1519,385
676263575653122048,2233,605
676237365392908289,1325,331
676219687039057920,66833,31810
676215927814406144,1873,655
676191832485810177,2464,1142
676146341966438401,2068,739
676121918416756736,2321,1293
676101918813499392,3027,1280
676098748976615425,3259,1610
676089483918516224,1422,479
675898130735476737,1766,651
675891555769696257,2286,971
675888385639251968,2571,1063
675878199931371520,4506,1562
675870721063669760,1771,628
675853064436391936,2903,1447
675849018447167488,1021,170
675845657354215424,2460,991
675822767435051008,1644,589
675820929667219457,1130,259
675798442703122432,11049,3769
675781562965868544,1741,531
675740360753160193,1250,387
675710890956750848,2039,922
675707330206547968,2141,767
675706639471788032,689,106
675534494439489536,1940,468
675531475945709568,1265,428
675522403582218240,1113,312
675517828909424640,1405,503
675501075957489664,18404,6454
675497103322386432,3377,1437
675489971617296384,1395,669
675483430902214656,1982,1076
675432746517426176,1619,626
675372240448454658,1832,558
675362609739206656,1133,260
675354435921575936,35075,18880
675349384339542016,4230,2520
675334060156301312,2994,1428
675166823650848770,3895,1783
675153376133427200,6033,2724
675149409102012420,4017,1870
675147105808306176,1020,273
675146535592706048,1292,345
675145476954566656,2294,1001
675135153782571009,1388,537
675113801096802304,2109,874
675111688094527488,1036,280
675109292475830276,2991,1250
675047298674663426,1136,363
675015141583413248,2908,1330
675006312288268288,1051,251
675003128568291329,1664,517
674999807681908736,2417,1228
674805413498527744,931,391
674800520222154752,3221,947
674793399141146624,2679,1217
674790488185167872,1177,277
674788554665512960,865,229
674781762103414784,2154,1328
674774481756377088,1204,530
674767892831932416,1969,879
674764817387900928,847,262
674754018082705410,1457,488
674752233200820224,1576,515
674743008475090944,1505,602
674742531037511680,525,55
674739953134403584,1189,431
674737130913071104,687,102
674690135443775488,1233,507
674670581682434048,1738,717
674664755118911488,990,276
674646392044941312,1526,553
674644256330530816,1102,308
674638615994089473,1795,649
674632714662858753,1608,633
674606911342424069,1006,113
674468880899788800,6643,2257
674447403907457024,1133,391
674436901579923456,1188,425
674422304705744896,1531,591
674416750885273600,728,157
674410619106390016,1283,514
674394782723014656,1600,630
674372068062928900,920,344
674330906434379776,599,83
674318007229923329,1507,566
674307341513269249,12080,7608
674291837063053312,15725,6495
674271431610523648,1676,799
674269164442398721,954,254
674265582246694913,1753,931
674262580978937856,1383,498
674255168825880576,1569,614
674082852460433408,801,185
674075285688614912,1046,315
674063288070742018,6735,2435
674053186244734976,3564,1431
674051556661161984,1559,526
674045139690631169,1516,707
674042553264685056,768,142
674038233588723717,1169,452
674036086168010753,899,240
674024893172875264,1908,1349
674019345211760640,1204,339
674014384960745472,1671,708
674008982932058114,1288,390
673956914389192708,2080,1060
673919437611909120,1245,399
673906403526995968,3387,1791
673887867907739649,989,273
673716320723169284,3274,839
673715861853720576,3788,2293
673711475735838725,1112,324
673709992831262724,900,304
673708611235921920,1143,315
673707060090052608,1171,431
673705679337693185,1333,437
673700254269775872,1525,633
673697980713705472,4045,2157
673689733134946305,1851,703
673688752737402881,1317,533
673686845050527744,1537,476
673680198160809984,1456,519
673662677122719744,1332,396
673656262056419329,763,265
673636718965334016,1191,403
673612854080196609,1682,800
673583129559498752,1267,401
673580926094458881,875,296
673576835670777856,1474,610
673363615379013632,1085,337
673359818736984064,1551,727
673355879178194945,1602,649
673352124999274496,1754,594
673350198937153538,777,227
673345638550134785,2684,1415
673343217010679808,1032,288
673342308415348736,1357,645
673320132811366400,14374,8653
673317986296586240,920,292
673295268553605120,7996,3471
673270968295534593,1124,399
673240798075449344,1501,795
673213039743795200,2397,928
673148804208660480,1817,687
672997845381865473,2081,782
672995267319328768,1011,327
672988786805112832,1031,312
672984142909456390,1326,591
672980819271634944,1921,1071
672975131468300288,1798,1010
672970152493887488,1014,386
672968025906282496,1395,597
672964561327235073,1518,696
672902681409806336,1440,546
672898206762672129,939,458
672884426393653248,1653,895
672877615439593473,1093,403
672834301050937345,1392,621
672828477930868736,1332,529
672640509974827008,1028,347
672622327801233409,1369,541
672614745925664768,1295,641
672609152938721280,1172,421
672604026190569472,1177,441
672594978741354496,1406,656
672591762242805761,1007,363
672591271085670400,779,205
672538107540070400,1085,402
672523490734551040,689,188
672488522314567680,1181,480
672482722825261057,1212,662
672481316919734272,752,136
672475084225949696,1526,766
672466075045466113,1436,594
672272411274932228,6858,3660
672267570918129665,1584,664
672264251789176834,1206,380
672256522047614977,2992,1691
672254177670729728,1501,796
672248013293752320,1823,655
672245253877968896,727,169
672239279297454080,945,344
672231046314901505,1943,1084
672222792075620352,826,230
672205392827572224,2399,1261
672169685991993344,1068,402
672160042234327040,917,392
672139350159835138,1861,788
672125275208069120,2559,1242
672095186491711488,1059,394
672082170312290304,997,397
672068090318987265,1385,560
671896809300709376,8955,4494
671891728106971137,1407,611
671882082306625538,3667,1486
671879137494245376,1497,746
671874878652489728,1322,599
671866342182637568,1187,545
671855973984772097,973,501
671789708968640512,7479,3793
671768281401958400,1263,569
671763349865160704,1781,996
671744970634719232,1420,838
671743150407421952,774,244
671735591348891648,1527,815
671729906628341761,9073,4766
671561002136281088,13615,7884
671550332464455680,963,228
671547767500775424,1437,648
671544874165002241,2114,1140
671542985629241344,1159,613
671538301157904385,986,434
671536543010570240,1247,440
671533943490011136,1088,627
671528761649688577,892,280
671520732782923777,1488,579
671518598289059840,1006,317
671511350426865664,1728,785
671504605491109889,7465,3840
671497587707535361,975,479
671488513339211776,1070,514
671486386088865792,617,225
671485057807351808,804,252
671390180817915904,1509,802
671362598324076544,1185,321
671357843010908160,424,156
671355857343524864,504,119
671347597085433856,1024,471
671186162933985280,783,238
671182547775299584,1187,377
671166507850801152,932,385
671163268581498880,1755,1194
671159727754231808,397,89
671154572044468225,764,238
671151324042559489,711,165
671147085991960577,708,251
671141549288370177,1240,705
671138694582165504,993,445
671134062904504320,795,212
671122204919246848,3709,2749
671115716440031232,1424,834
671109016219725825,1218,476
670995969505435648,1168,315
670842764863651840,25673,9509
670840546554966016,628,212
670838202509447168,1180,751
670833812859932673,472,134
670832455012716544,775,242
670826280409919488,5930,4452
670823764196741120,820,204
670822709593571328,647,105
670815497391357952,3385,1697
670811965569282048,1195,291
670807719151067136,1225,538
670804601705242624,2090,1029
670803562457407488,360,95
670797304698376195,775,260
670792680469889025,888,297
670789397210615808,698,254
670786190031921152,638,217
670783437142401025,869,428
670782429121134593,1680,857
670780561024270336,827,312
670778058496974848,345,77
670764103623966721,1147,460
670755717859713024,473,121
670733412878163972,1023,556
670727704916926465,882,401
670717338665226240,1297,542
670704688707301377,807,401
670691627984359425,628,263
670679630144274432,793,314
670676092097810432,264,45
670668383499735048,11400,5500
670474236058800128,1630,830
670468609693655041,371,90
670465786746662913,1038,604
670452855871037440,577,223
670449342516494336,1261,728
670444955656130560,7091,2142
670442337873600512,689,211
670435821946826752,1124,566
670434127938719744,1495,702
670433248821026816,343,122
670428280563085312,1480,689
670427002554466305,547,178
670421925039075328,1408,701
670420569653809152,667,339
670417414769758208,603,348
670411370698022913,2169,985
670408998013820928,596,246
670403879788544000,456,173
670385711116361728,591,233
670374371102445568,784,292
670361874861563904,343,71
670338931251150849,447,120
670319130621435904,4087,1348
670303360680108032,450,151
670290420111441920,748,312
670093938074779648,1102,363
670086499208155136,737,274
670079681849372674,2379,1362
670073503555706880,1667,866
670069087419133954,672,275
670061506722140161,819,372
670055038660800512,711,357
670046952931721218,683,191
670040295598354432,798,118
670037189829525505,621,305
670003130994700288,350,100
669993076832759809,342,91
669972011175813120,469,175
669970042633789440,317,65
669942763794931712,533,182
669926384437997569,398,113
669923323644657664,248,62
669753178989142016,853,430
669749430875258880,287,71
669684865554620416,551,98
669683899023405056,411,118
669682095984410625,374,144
669680153564442624,709,310
669661792646373376,854,478
669625907762618368,3754,1956
669603084620980224,1003,397
669597912108789760,548,163
669583744538451968,1580,1012
669573570759163904,465,156
669571471778410496,1677,1077
669567591774625800,248,61
669564461267722241,408,132
669393256313184256,384,82
669375718304980992,1420,786
669371483794317312,520,196
669367896104181761,484,171
669363888236994561,663,249
669359674819481600,388,134
669354382627049472,2876,1385
669353438988365824,688,279
669351434509529089,471,207
669328503091937280,1074,450
669327207240699904,607,126
669324657376567296,520,222
669216679721873412,956,419
669214165781868544,467,182
669203728096960512,1069,519
669037058363662336,692,333
669015743032369152,782,402
669006782128353280,608,269
669000397445533696,22047,6925
668994913074286592,465,252
668992363537309700,795,379
668989615043424256,720,353
668988183816871936,958,513
668986018524233728,577,182
668981893510119424,570,336
668979806671884288,836,378
668975677807423489,1381,635
668967877119254528,161,25
668960084974809088,753,263
668955713004314625,298,77
668932921458302977,282,62
668902994700836864,335,107
668892474547511297,419,163
668872652652679168,560,321
668852170888998912,478,179
668826086256599040,465,150
668815180734689280,608,290
668779399630725120,745,405
668655139528511488,559,233
668645506898350081,953,586
668643542311546881,935,574
668641109086707712,1136,572
668636665813057536,1106,522
668633411083464705,3011,1776
668631377374486528,754,346
668627278264475648,337,123
668625577880875008,417,140
668623201287675904,1540,846
668620235289837568,209,45
668614819948453888,649,340
668587383441514497,1753,1170
668567822092664832,262,62
668544745690562560,554,248
668542336805281792,492,231
668537837512433665,265,79
668528771708952576,493,242
668507509523615744,343,115
668496999348633600,435,145
668484198282485761,451,250
668480044826800133,490,162
668466899341221888,937,556
668297328638447616,653,318
668291999406125056,262,34
668286279830867968,532,149
668274247790391296,881,248
668268907921326080,590,258
668256321989451776,1382,665
668248472370458624,1053,523
668237644992782336,6573,3083
668226093875376128,322,115
668221241640230912,534,214
668204964695683073,586,206
668190681446379520,690,208
668171859951755264,523,207
668154635664932864,520,335
